states,year,quarter,trans_type,trans_counts,amount,district
bihar,2018,4,Merchant payments,1680664,848968693.0665623,
bihar,2018,4,Financial Services,237247,36199427.51318769,
bihar,2018,4,Others,251098,302214380.1845841,
bihar,2019,1,Peer-to-peer payments,16807040,38824078062.32093,
bihar,2019,1,Recharge & bill payments,7036367,1333688182.538674,
bihar,2019,1,Merchant payments,2055267,1024996999.52793,
bihar,2019,1,Financial Services,204689,28599535.73440934,
bihar,2019,1,Others,252871,291464734.4043106,
bihar,2019,2,Peer-to-peer payments,15837449,58381285240.80835,
bihar,2019,2,Recharge & bill payments,9279442,1996804238.274975,
bihar,2019,2,Merchant payments,4365465,2308145849.844257,
bihar,2019,2,Financial Services,129603,63338108.53755434,
bihar,2019,2,Others,348520,382864846.0767575,
bihar,2019,3,Peer-to-peer payments,15446119,61831776093.09613,
bihar,2019,3,Recharge & bill payments,9115040,2140566974.7056367,
bihar,2019,3,Merchant payments,7206001,3413490288.313707,
bihar,2019,3,Financial Services,89997,20145460.42764103,
bihar,2019,3,Others,282743,286804437.7358033,
bihar,2019,4,Peer-to-peer payments,26337842,86340631422.24606,
bihar,2019,4,Recharge & bill payments,11358597,2649616529.830146,
bihar,2019,4,Merchant payments,5519582,4177574379.0405846,
bihar,2019,4,Financial Services,100192,18815964.76179212,
bihar,2019,4,Others,214101,126788281.9306988,
bihar,2020,1,Peer-to-peer payments,23163922,99873688132.90308,
bihar,2020,1,Recharge & bill payments,13837430,3680590624.90061,
bihar,2020,1,Merchant payments,7822567,5562692116.570807,
bihar,2020,1,Financial Services,57233,23954789.407903697,
bihar,2020,1,Others,200663,115927863.4636658,
bihar,2020,2,Peer-to-peer payments,26572651,116244368941.336,
bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551,
bihar,2020,2,Merchant payments,7011681,6760404421.62296,
bihar,2020,2,Financial Services,73119,54077813.26068059,
bihar,2020,2,Others,206727,105377680.1707557,
bihar,2020,3,Peer-to-peer payments,37294332,153664683751.5327,
bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829,
bihar,2020,3,Merchant payments,14777337,13111735855.02769,
bihar,2020,3,Financial Services,104135,81355476.16367023,
bihar,2020,3,Others,299966,157309412.49242482,
bihar,2020,4,Peer-to-peer payments,49432098,208484557891.4286,
bihar,2020,4,Merchant payments,26750991,23185594534.30522,
bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756,
bihar,2020,4,Financial Services,119416,100785736.00790758,
bihar,2020,4,Others,380481,207713978.0422387,
bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31097,
bihar,2021,1,Merchant payments,33959313,30171144593.36987,
bihar,2021,1,Recharge & bill payments,21974086,8505455545.448765,
bihar,2021,1,Financial Services,124277,112949858.2502867,
bihar,2021,1,Others,308219,170787342.84811792,
bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344,
bihar,2021,2,Merchant payments,44686786,43458914639.771385,
bihar,2021,2,Recharge & bill payments,31646149,11030849713.50242,
bihar,2021,2,Financial Services,149791,116086345.9130171,
bihar,2021,2,Others,426797,215721223.2386405,
bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631,
bihar,2021,3,Merchant payments,64094961,53849745604.9643,
bihar,2021,3,Recharge & bill payments,30081746,11327303470.019909,
bihar,2021,3,Financial Services,135748,130349071.6190198,
bihar,2021,3,Others,572954,241260025.5456988,
bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792,
bihar,2021,4,Merchant payments,95992559,81729122295.53772,
bihar,2021,4,Recharge & bill payments,30824177,13438634948.21264,
bihar,2021,4,Financial Services,186298,173358268.8208331,
bihar,2021,4,Others,783199,365400541.9114517,
bihar,2022,1,Peer-to-peer payments,138085265,500024806542.6933,
bihar,2022,1,Merchant payments,114892163,95507710275.50964,
bihar,2022,1,Recharge & bill payments,30545266,15431605247.390362,
bihar,2022,1,Financial Services,169722,148088975.2289656,
bihar,2022,1,Others,698018,299484690.3236611,
bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207,
bihar,2022,2,Merchant payments,158289353,126423430586.4294,
bihar,2022,2,Recharge & bill payments,36950622,17225668601.94898,
bihar,2022,2,Financial Services,124199,116203820.9113148,
bihar,2022,2,Others,661424,247541289.1296721,
bihar,2022,3,Merchant payments,198273336,137873615624.7293,
bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919,
bihar,2022,3,Recharge & bill payments,46044353,20417791249.028316,
bihar,2022,3,Financial Services,179533,161987346.1868727,
bihar,2022,3,Others,565212,245905365.7791165,
bihar,2022,4,Merchant payments,243777692,172924170171.63202,
bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806,
bihar,2022,4,Recharge & bill payments,47054083,22729599211.247627,
bihar,2022,4,Financial Services,205989,199208429.5113938,
bihar,2022,4,Others,559223,288999714.3604311,
chandigarh,2018,1,Recharge & bill payments,201262,47479581.16264416,
chandigarh,2018,1,Peer-to-peer payments,135136,527998849.3405593,
chandigarh,2018,1,Merchant payments,21431,19477066.53327671,
chandigarh,2018,1,Financial Services,8473,1865618.249949839,
chandigarh,2018,1,Others,15593,16614305.581193212,
chandigarh,2018,2,Recharge & bill payments,224548,76722906.67871952,
chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4220203,
chandigarh,2018,2,Merchant payments,34606,29408471.50633327,
chandigarh,2018,2,Financial Services,11927,3679451.8635118967,
chandigarh,2018,2,Others,13376,16116275.27414421,
chandigarh,2018,3,Peer-to-peer payments,295358,1217617705.968176,
chandigarh,2018,3,Recharge & bill payments,236445,100639674.6708905,
chandigarh,2018,3,Merchant payments,64998,37560565.97386869,
chandigarh,2018,3,Financial Services,7642,1302311.5967954171,
chandigarh,2018,3,Others,12493,12234189.32458079,
chandigarh,2018,4,Peer-to-peer payments,431461,1793871702.31964,
chandigarh,2018,4,Recharge & bill payments,310527,128130475.99274202,
chandigarh,2018,4,Merchant payments,135266,94010713.60616028,
chandigarh,2018,4,Financial Services,10008,2039811.337203704,
chandigarh,2018,4,Others,17854,14538888.5242277,
chandigarh,2019,1,Peer-to-peer payments,689400,2123866601.651375,
chandigarh,2019,1,Recharge & bill payments,390610,161414934.1023837,
chandigarh,2019,1,Merchant payments,169984,97230471.44089969,
chandigarh,2019,1,Financial Services,7412,917030.9066760786,
chandigarh,2019,1,Others,17070,12603012.34269331,
chandigarh,2019,2,Peer-to-peer payments,604849,2339922407.523348,
chandigarh,2019,2,Recharge & bill payments,342294,185659011.5441765,
chandigarh,2019,2,Merchant payments,277811,152766864.6619033,
chandigarh,2019,2,Financial Services,5590,839765.161351582,
chandigarh,2019,2,Others,21926,13928050.05367653,
chandigarh,2019,3,Peer-to-peer payments,722233,2815184152.804132,
chandigarh,2019,3,Merchant payments,447069,226535908.8355719,
chandigarh,2019,3,Recharge & bill payments,308219,213884900.47217813,
chandigarh,2019,3,Financial Services,2447,794918.674981478,
chandigarh,2019,3,Others,26575,13282206.87397679,
chandigarh,2019,4,Peer-to-peer payments,927850,3586763928.6423693,
chandigarh,2019,4,Merchant payments,561630,318692521.7922494,
chandigarh,2019,4,Recharge & bill payments,338203,237695594.96329552,
chandigarh,2019,4,Financial Services,1911,654298.6785004465,
chandigarh,2019,4,Others,21321,8707473.86293627,
chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033,
chandigarh,2020,1,Merchant payments,764832,438193845.4527705,
chandigarh,2020,1,Recharge & bill payments,389851,257250007.24455768,
chandigarh,2020,1,Financial Services,1574,1406138.1883251297,
chandigarh,2020,1,Others,18853,8230536.662513691,
chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582,
chandigarh,2020,2,Merchant payments,390906,331423259.0003719,
chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035,
chandigarh,2020,2,Financial Services,1797,3982005.1176844486,
chandigarh,2020,2,Others,7032,4125116.689457224,
chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492,
chandigarh,2020,3,Merchant payments,796634,604271248.9262259,
chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042,
chandigarh,2020,3,Financial Services,2643,5254415.457263877,
chandigarh,2020,3,Others,10470,4972498.603385328,
chandigarh,2020,4,Merchant payments,1322026,939307675.8510208,
chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843,
chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684,
chandigarh,2020,4,Financial Services,3346,4400109.748752326,
chandigarh,2020,4,Others,17970,10005102.46221994,
chandigarh,2021,1,Merchant payments,1799072,1210594490.098149,
chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167.303293,
chandigarh,2021,1,Recharge & bill payments,678396,451109555.3388933,
chandigarh,2021,1,Financial Services,5111,7700394.761505902,
chandigarh,2021,1,Others,15574,10549252.04415386,
chandigarh,2021,2,Merchant payments,1926913,1390989390.778968,
chandigarh,2021,2,Peer-to-peer payments,1663559,6541132352.922334,
chandigarh,2021,2,Recharge & bill payments,806710,467698864.6672056,
chandigarh,2021,2,Financial Services,5502,7394941.032842191,
chandigarh,2021,2,Others,14863,10458390.53475552,
chandigarh,2021,3,Merchant payments,3179506,2245390329.204789,
chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098.340746,
chandigarh,2021,3,Recharge & bill payments,1008585,620437997.3899603,
chandigarh,2021,3,Financial Services,5700,7960844.903971832,
chandigarh,2021,3,Others,21170,14225734.853836147,
chandigarh,2021,4,Merchant payments,4056249,3041038519.823397,
chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952.107153,
chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2429855,
chandigarh,2021,4,Financial Services,7038,10459431.8636618,
chandigarh,2021,4,Others,24902,17832859.58125159,
chandigarh,2022,1,Merchant payments,4511757,3264574793.4564347,
chandigarh,2022,1,Peer-to-peer payments,3012464,11150701028.60572,
chandigarh,2022,1,Recharge & bill payments,1046187,731347957.2152067,
chandigarh,2022,1,Financial Services,7228,13538635.5629482,
chandigarh,2022,1,Others,22855,14829134.99968666,
chandigarh,2022,2,Merchant payments,6136803,3919372475.560565,
chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085.11144,
chandigarh,2022,2,Recharge & bill payments,1119367,792957088.5933374,
chandigarh,2022,2,Financial Services,6673,8943857.181076445,
chandigarh,2022,2,Others,20264,12978651.92456994,
chandigarh,2022,3,Merchant payments,7665907,4713972532.82215,
chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156.48195,
chandigarh,2022,3,Recharge & bill payments,1360342,1033530639.936082,
chandigarh,2022,3,Financial Services,8868,9918740.020967592,
chandigarh,2022,3,Others,19466,14156668.14469164,
chandigarh,2022,4,Merchant payments,10170372,6570336079.954211,
chandigarh,2022,4,Peer-to-peer payments,5951989,20013621495.89691,
chandigarh,2022,4,Recharge & bill payments,1749647,1267654269.159074,
chandigarh,2022,4,Financial Services,10778,12000766.35640498,
chandigarh,2022,4,Others,22054,16141955.57281622,
chhattisgarh,2018,1,Recharge & bill payments,1177618,206518662.810148,
chhattisgarh,2018,1,Peer-to-peer payments,550697,1838238336.1663632,
chhattisgarh,2018,1,Merchant payments,42411,39708474.15869055,
chhattisgarh,2018,1,Financial Services,33002,7350624.274461515,
chhattisgarh,2018,1,Others,87786,57339459.82710209,
chhattisgarh,2018,2,Recharge & bill payments,1643461,351709628.0901169,
chhattisgarh,2018,2,Peer-to-peer payments,933066,3703114547.658351,
chhattisgarh,2018,2,Merchant payments,118438,129967815.18510851,
chhattisgarh,2018,2,Financial Services,40299,9405941.62707696,
chhattisgarh,2018,2,Others,80892,69972510.60099621,
chhattisgarh,2018,3,Recharge & bill payments,1911374,443460556.7759034,
chhattisgarh,2018,3,Peer-to-peer payments,1619886,5647949187.747949,
chhattisgarh,2018,3,Merchant payments,220572,145342066.0137747,
chhattisgarh,2018,3,Financial Services,31927,6195179.156999446,
chhattisgarh,2018,3,Others,75845,59360083.751690045,
chhattisgarh,2018,4,Recharge & bill payments,2438959,554514488.4121984,
chhattisgarh,2018,4,Peer-to-peer payments,2342713,8450105299.480802,
chhattisgarh,2018,4,Merchant payments,458091,331842964.57864183,
chhattisgarh,2018,4,Financial Services,42199,9709810.436343707,
chhattisgarh,2018,4,Others,83882,70240102.06349953,
chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152.38848,
chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794.5442779,
chhattisgarh,2019,1,Merchant payments,710047,374735986.85082686,
chhattisgarh,2019,1,Financial Services,33835,5075418.743007188,
chhattisgarh,2019,1,Others,78636,67920032.80184662,
chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389.818302,
chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107.5104681,
chhattisgarh,2019,2,Merchant payments,1483870,654411637.0168116,
chhattisgarh,2019,2,Financial Services,22563,4237631.55442897,
chhattisgarh,2019,2,Others,98040,77914922.92227882,
chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267.779922,
chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753.7262832,
chhattisgarh,2019,3,Merchant payments,2772084,1074255588.7227569,
chhattisgarh,2019,3,Financial Services,16452,4542997.939180325,
chhattisgarh,2019,3,Others,96880,70361559.28538439,
chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521.01784,
chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454.8604,
chhattisgarh,2019,4,Merchant payments,3852716,1720930747.628561,
chhattisgarh,2019,4,Financial Services,14974,4665759.804240476,
chhattisgarh,2019,4,Others,83757,48745253.90234077,
chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723854868.84692,
chhattisgarh,2020,1,Recharge & bill payments,6400067,1688995018.220901,
chhattisgarh,2020,1,Merchant payments,4923214,2393811867.388743,
chhattisgarh,2020,1,Financial Services,12424,7378557.223060286,
chhattisgarh,2020,1,Others,78497,46557359.6766012,
chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746.828547,
chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047.60871,
chhattisgarh,2020,2,Merchant payments,3158417,2361252112.419633,
chhattisgarh,2020,2,Financial Services,19986,17814454.60563486,
chhattisgarh,2020,2,Others,60103,33149845.43882451,
chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923.13037,
chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003.137343,
chhattisgarh,2020,3,Merchant payments,5591916,3990179454.188004,
chhattisgarh,2020,3,Financial Services,34893,39141096.45070238,
chhattisgarh,2020,3,Others,81772,45538330.62766186,
chhattisgarh,2020,4,Peer-to-peer payments,14257312,50812302052.95271,
chhattisgarh,2020,4,Merchant payments,11677743,8238390462.202984,
chhattisgarh,2020,4,Recharge & bill payments,9423324,3033918783.2089987,
chhattisgarh,2020,4,Financial Services,41308,48082346.06124696,
chhattisgarh,2020,4,Others,129949,82280639.52262866,
chhattisgarh,2021,1,Peer-to-peer payments,15621154,55638916992.13896,
chhattisgarh,2021,1,Merchant payments,15222763,10661449529.10966,
chhattisgarh,2021,1,Recharge & bill payments,8456094,3000977538.840564,
chhattisgarh,2021,1,Financial Services,37395,40387648.84021996,
chhattisgarh,2021,1,Others,99031,68111552.62215017,
chhattisgarh,2021,2,Peer-to-peer payments,18387345,62134058797.4359,
chhattisgarh,2021,2,Merchant payments,15369311,12828590761.71342,
chhattisgarh,2021,2,Recharge & bill payments,10764784,3640692364.165052,
chhattisgarh,2021,2,Financial Services,40213,39620256.36433959,
chhattisgarh,2021,2,Others,127767,85809079.54731184,
chhattisgarh,2021,3,Merchant payments,27552743,19905616746.80529,
chhattisgarh,2021,3,Peer-to-peer payments,25447410,80506858751.32883,
chhattisgarh,2021,3,Recharge & bill payments,11039088,4045490947.2382193,
chhattisgarh,2021,3,Financial Services,38817,48855662.40142638,
chhattisgarh,2021,3,Others,159880,99286155.00295876,
chhattisgarh,2021,4,Merchant payments,40526025,29283695601.22954,
chhattisgarh,2021,4,Peer-to-peer payments,32799167,102177997315.6828,
chhattisgarh,2021,4,Recharge & bill payments,11115444,4724827139.9519415,
chhattisgarh,2021,4,Financial Services,55237,66445873.29612084,
chhattisgarh,2021,4,Others,221621,146144588.6523692,
chhattisgarh,2022,1,Merchant payments,48236094,33822547183.04485,
chhattisgarh,2022,1,Peer-to-peer payments,37457039,118393860520.5721,
chhattisgarh,2022,1,Recharge & bill payments,11466264,5442872986.10511,
